-9.987719658666698308e-01,-5.136814921381755994e-01,7.545774289063411633e-01,1.786147634669413398e+00,1.329097992199906653e+00
2.432534975594324855e-02,-4.023285463533656792e-01,-8.811438802001799742e-01,1.347674753923634228e+00,1.083987193576012587e+00
-1.975518948669097830e+00,-4.273243281929419712e-01,-1.323126904224189770e+00,1.259393765796053222e+00,7.926363874496107353e-01
-1.156824660835108709e+00,-4.459512377258936233e-01,1.351225735183972043e+00,-9.041289855133649578e-01,-5.925497818476812562e-01
4.699144800815222567e-01,-1.695300456342222262e+00,-1.782731199607988870e+00,1.085215145131140702e+00,-9.035369696328455769e-01
-2.323657467919547415e+00,-7.639239139518048116e-01,-2.384004961207351059e-01,1.918546039306733508e+00,1.167178175424630204e-01
2.906632782831848338e-01,-1.956235007734375309e+00,7.338907186642038560e-01,3.322293248812899780e-01,1.449938740890326372e+00
-5.164593444636580433e-01,-2.945548874044929821e-01,1.002690859376617727e+00,1.701755306682328772e+00,-2.049397599019146199e+00
-8.173302415446315194e-02,-1.676239182563467267e+00,1.586312280636121841e+00,3.374390082414562286e-01,1.124685692051947461e+00
1.311129759148754070e+00,-5.323012418325723250e-02,8.518109076769420085e-03,1.825818943647324666e+00,-9.636667813425001672e-01
-1.307620744493620535e-02,-1.013488319931795445e+00,3.163673560828252906e-01,2.379474435577070501e+00,-9.008139145982346774e-01
-3.405381891769668989e+00,-1.473628803101721063e+00,5.303272101473354150e-01,3.872611273597403869e-02,1.152113159631505068e+00
-1.126649425789280290e+00,-1.536485716709273142e+00,-7.003434041960885370e-01,8.453220484830709092e-01,-3.796633639562445039e-01
-1.510086179340473844e+00,-1.452369626370131339e-01,8.159501534780391196e-01,1.449024408989818102e+00,-1.582086031383935332e+00
1.474949051297742564e+00,-1.667241534089724198e+00,-6.061164825083082963e-01,4.054210672310368802e-01,-1.376097877209258469e+00
-3.262037984750776332e-03,-1.055158605840482267e+00,2.992720997148143880e-01,1.308137631863422357e+00,-1.054537229152956002e+00
4.966618038731578366e-01,-2.324356157687217816e+00,1.697224393764905637e+00,-4.525042035369386539e-01,-9.777164905615909340e-01
-4.140468152937017976e-01,-3.209077576763918138e+00,-8.103785525142352952e-01,-4.199526857237194655e-01,5.258948218369674521e-02
-8.456143571125243064e-01,-5.740799986719964387e-01,5.763366688323472431e-01,8.804730793335560080e-01,-7.370063145642999913e-01
-2.997476722430052476e-01,-1.178787200672220870e+00,2.223761561633676997e+00,9.906962154604241899e-01,-7.045138358637266229e-01
-7.264423554871997091e-01,-2.093831929050837815e-01,3.726724531511048655e-01,1.306764363563824416e+00,1.208167659106704095e+00
9.186406328229781426e-01,-1.201768084346999110e+00,8.896655205724535165e-02,1.072132290435617197e+00,-2.973249218453541398e-01
-7.479525632023298343e-02,-1.068978870359730049e+00,5.774338682683266555e-01,1.100318493787424412e+00,-2.761562471487943871e-01
-1.306515682762938724e+00,-3.180504064664031461e-01,8.334438906438697003e-01,1.337273288680526306e+00,-7.376483864170486626e-01
-5.801740647627711134e-01,-1.031867212153594338e-01,-5.949187248972471753e-01,1.855200696997103549e+00,3.055046806584491570e-01
-9.623673560651058168e-02,-8.128050807459612503e-01,3.458353056811798720e-01,2.240078903948099498e+00,7.201399008231934573e-01
-7.979074311146359122e-01,-1.066904918498019494e+00,1.852835493660600630e-01,1.231599892709835053e+00,1.423072211408828114e+00
-1.447458087996192910e+00,1.487063583503287489e-01,-8.759318515878411482e-02,1.825982353722083174e+00,1.747470628174347729e+00
-4.810101553985377532e-01,-9.719170608059730654e-01,-2.028009399622749953e-01,3.831913664201360703e-01,-7.043001964490889222e-01
1.809742492661403634e+00,-1.074909152569091919e+00,-1.202802773420382110e+00,8.194184994915034714e-01,-1.756216441960632757e+00
1.760153712051191199e+00,-1.560459870483751121e+00,-7.393927750243063368e-01,1.672618603978176077e+00,9.505425594697576308e-01
7.402484110563685160e-01,-1.753515870722801795e+00,8.850075346232061380e-01,7.508806871068884892e-01,1.327397962946776033e+00
-1.304375527361215648e+00,-2.012542218667510596e+00,-5.731658924819826861e-01,-2.564230927005287097e-02,1.603180483250714383e+00
-6.639886992179309111e-01,-8.352056024353724517e-01,1.526808016921746392e+00,7.686701839125903435e-01,-6.558852006679796176e-01
-2.365870198220989096e+00,-1.632686487068962133e+00,1.107027720488148237e+00,-9.578467154994108057e-03,7.466856072084304685e-02
-5.077764313724694167e-01,-1.459450130934214274e+00,1.520705210177726308e-01,6.386478253919254389e-01,-1.633565958353836223e+00
-8.941420289794967946e-01,-8.284090661844427661e-01,-1.546420610099685788e-02,5.864379728922488599e-01,1.347205721443346382e-01
-4.320713207555854640e-01,-7.530662733845745471e-01,2.505915295708668999e+00,-4.549463608155326355e-01,-8.963839065140244422e-01
1.161304853596508480e+00,4.635547299017845901e-01,1.270818034882672976e+00,1.624987525072814076e+00,-1.197907002535358867e+00
-9.256325200910411333e-01,-7.371851857463879165e-01,-2.567983397350518393e-01,1.922537022138657292e+00,-4.440011612591946433e-01
7.639288768506471428e-01,-1.677059576479779324e+00,7.181714009359421169e-01,2.804404175363259810e-01,7.924851268603205767e-01
-1.028151813626308808e+00,-1.401853376510721283e+00,6.254464560439068066e-01,2.643173365326045854e-01,6.786615537274105492e-01
-2.103514751070912681e+00,-9.958352822828748785e-01,2.286921307237722578e-01,-3.988973165505160789e-01,-3.418173407161795296e-01
8.529621209039780494e-01,-2.151345192464064748e+00,1.614776096082339407e+00,2.354490734479700587e-01,-5.888146480909246527e-01
3.677602122029015597e-01,-2.516782085394513757e+00,-1.252651365275952111e+00,1.447529456383858937e-01,1.642706033573922753e+00
6.537168684232044225e-01,-1.606230484577537032e+00,1.911059558673232406e+00,1.011180315499781379e+00,6.510749494909242596e-01
-1.501060573244727969e+00,-4.661201572983522112e-01,-8.823194505944678134e-01,1.845658161038765677e+00,-1.254727818568055042e+00
-6.251495517377692046e-01,-1.396717864549270605e+00,-1.558004873986997829e-01,7.433642217824456555e-01,9.489894196365060708e-01
-1.016740392870687959e+00,-7.926157343098845232e-01,-6.583407194981432120e-01,1.164691884259311250e+00,1.392478487372222684e+00
-1.641593417518900644e+00,-1.185251474299837682e-01,1.168779110087411865e+00,-8.943410798464856981e-02,1.068555653736481315e+00
-5.039744536226580252e-01,-3.155987224160499149e-01,-5.989791830738044887e-01,1.317747124023586069e+00,-1.624808618621558676e+00
5.325534449601905251e-01,-2.689328018824195698e+00,-1.840924287212354349e-01,1.374185038930499481e+00,-6.806040105121540229e-01
-1.001234538988064138e+00,-1.118015623327331953e+00,-1.810354087825776226e-01,5.530255196006916840e-01,1.438635354923922138e+00
-1.195305505910194910e+00,1.249172083970635505e-01,5.161669438376912389e-01,1.541232060286066741e+00,1.064514981532260762e-01
4.249563764566834934e-01,5.807575825507720335e-01,2.220016618652026708e+00,2.544229444430243792e+00,-6.437222057586446944e-01
6.041346789213015711e-01,-2.269041693926753922e+00,3.740194270511898456e-01,-9.107753792318169506e-01,-3.204842214800329714e-03
-2.439814243310167718e-01,-1.118144855881946231e+00,1.128660596753753298e+00,7.690143029577637401e-01,-1.410991804348244782e+00
-2.125855775827822924e+00,-8.257767401819529063e-01,-1.855088522194902723e+00,1.097477760931337976e-01,-8.286252701692453648e-01
-8.213624582536578345e-01,-1.002402316662116988e+00,7.609013249610598884e-01,-8.497302547865659417e-01,-6.908614754643913614e-01
5.974548776154762209e-01,-1.836182207303957981e+00,2.343555925653930672e-01,3.759792996830983447e-01,1.013051317079511460e+00
7.263793162294380767e-01,1.386568145818247721e-01,1.781045408505988803e+00,1.912478410627251435e+00,-5.090527836248068816e-01
-4.115560765875312388e-01,-8.843773283555166342e-01,1.268248273590505404e+00,7.634003389712602505e-01,-1.578674764315591617e+00
2.870413308608075198e-01,4.066002876698486257e-01,1.324162186241808259e+00,1.754194304414455008e+00,4.358072965758137407e-01
1.214393102014177384e-01,-1.216872986721343031e+00,-3.009260008321037461e-01,1.333638395559502587e+00,-7.606600908479808076e-01
-4.621995858877956387e-01,-1.788268504637049450e+00,-1.244840590673199632e+00,4.689825190630861895e-01,-6.772224500467368680e-01
-5.191503340092391561e-01,-1.483206983598463147e+00,-1.139203606636242760e+00,-1.039164756785487809e-01,-1.667291858645726932e-01
1.055895251437015681e-01,-1.362204055729070884e+00,-3.246960377249997753e-01,6.460337294112541429e-01,-1.263459934091963888e-01
-8.118919199029539513e-01,-1.109948723205786969e+00,2.552969328995136067e-01,-6.458883936719495011e-02,-7.350814084404033721e-01
5.505142514671914622e-01,-1.869884999834741324e+00,-2.109095170507835348e-02,8.817344961399928849e-01,5.510302553803118064e-01
-2.874395802314169135e-01,-4.628607204684032084e-01,1.824695297033005925e+00,1.737078907194931965e+00,-6.612063491710045149e-01
-3.068206808125495400e-02,-3.122343778438083639e-01,9.709590497434006373e-01,1.051275177539991112e+00,-1.238929965202169026e-01
-1.284563806100873506e-01,-1.991117499885506348e+00,-1.894678149127297928e-01,1.764802828559460579e+00,1.405152988668831426e+00
-8.708500716203934067e-01,-8.837121056880374859e-01,1.100632243932779808e+00,3.065275880865988012e-01,-5.408729008722041876e-01
-2.610141088419394295e-01,-7.823629524139247282e-01,1.802722023598775536e+00,-2.710805369060786951e-01,-6.920547863397918942e-01
-1.820916110369391605e+00,-2.127774302948015617e-02,-7.966764950610631946e-01,1.972645686345002591e+00,-2.424249904572926440e+00
7.317562614446049274e-01,-1.113628272974523270e+00,2.435352272774307103e-01,2.651701952746312596e-01,-1.403390984833088773e+00
-1.333263745719682092e+00,-1.542379120619919775e+00,5.134006042996359653e-01,-2.528874528048901116e-01,-1.494505804417110895e+00
3.170479215423291919e-01,-2.281168303482465909e+00,-7.312119925994782221e-01,5.442706645917710917e-01,-8.878781574655176811e-01
-1.543761842560161579e+00,-9.546605708053923500e-01,8.649480131990530118e-01,-3.337120982254524471e-01,1.531288555593257605e-03
-8.266645611245915237e-02,-1.185400014366181365e+00,-2.838650218399956238e-01,1.765246860882481172e+00,6.742235853914009258e-01
-6.606040831004256209e-01,-1.849416802406326887e+00,1.838037148573625323e+00,-1.515336984352129379e+00,-3.891656302283550417e-01
1.019421471375171251e+00,-1.129660733186674149e+00,-4.717968128249294679e-01,2.739125080252385658e+00,1.576558608146054752e-01
-9.663090320055323090e-01,-1.940132752921435166e-01,-4.988834277036044984e-01,7.755769051147005655e-01,1.282685112509202474e+00
-7.003240958751124623e-01,-1.606966421267992162e+00,-9.462647762613720648e-01,8.878590078755554948e-02,-6.494373671075370780e-01
1.191357764934475760e+00,-1.735245279018780451e+00,1.263394434907691322e+00,-1.254318738026105606e-02,1.586482379568758816e-01
-8.989702233987273416e-02,-1.196982278402475508e+00,-1.213425706022804640e+00,1.540613520825093952e+00,-1.523857816763902751e+00
-7.472561331905523963e-01,-5.818607217741660342e-01,4.982415183803077241e-01,4.192975459834307195e-01,-7.731573869199133142e-01
-8.295509149498281332e-03,-2.451727611762589021e+00,-4.640663456233227180e-01,-9.004563145132715718e-01,-2.487772869380825647e+00
1.052516937750159309e+00,-1.004102879809026572e+00,1.877029680460045036e-01,1.548714164706904484e+00,1.145571040951133268e-01
-1.974559470399179784e+00,-4.781234289813638405e-01,2.898912459028224475e-01,2.050198141999546309e-01,-1.564082703906925165e+00
-2.083426960846423981e+00,-8.004071457882915297e-01,-8.989793098727335563e-01,-3.189604601490589886e-01,-1.081440699008167972e+00
-2.449234872083635217e+00,-1.314526948203305068e+00,1.094425835291519711e+00,8.923102138202132494e-03,7.050974516774877188e-02
3.655759196055010651e-01,-1.139211219313892354e+00,1.001773050775614404e+00,1.083716494813168341e+00,1.302086912367999005e-01
1.493684282708152011e-02,-2.416316980300578621e+00,-1.118793008040416259e+00,-3.987452462308542778e-01,5.935897610703335658e-01
-1.068123339336496613e+00,-8.753498592573716319e-01,-9.042475764519418702e-01,1.710718943434285544e+00,1.888267789343953673e-01
-2.175419888142974045e+00,-7.082894285963985403e-01,7.362851832177368383e-01,2.715676375857363212e-01,-6.012729598410514464e-01
5.413503820519416365e-02,-1.786426876300019284e+00,1.326786244126501924e+00,1.116511464446351409e-01,2.097114998547682241e-01
-1.229963801950400226e+00,-7.987723734954284005e-01,-8.078649112003255528e-01,1.129708791403017720e+00,-1.567147280766128414e+00
-5.250792465193714342e-01,-1.343660817423754539e+00,4.627592005226404126e-01,1.347413187280734892e+00,-6.166721566720612113e-01
-1.524479937588559153e+00,-1.081640491886821209e+00,1.559887385404667981e-01,-1.344489698040325365e-01,-7.865726852713557093e-01
